id,content,label,type
3465,"Scott Ott first described him thus... a brave, thoughtful, serious man doing a brave, thoughtful serious job. In his latest FIREWALL, Bill Whittle provides the amazing and disturbing contrast between The President of the United States and The Leader of the Free World. See the transcript and video below:

TRANSCRIPT:

THE LEADER OF THE FREE WORLD

He’s the Leader of the Free World, elected by a civilized nation: militarily powerful because of, and not in spite of, it’s cultural commitment to science and art and medicine.

Although he spent much of his early life overseas, the Leader of the Free World grew up in the Northeast, and graduated from Harvard University. That he has a deep and abiding love for America is self-evident: he admires our energy, our inventiveness; our decency and kindness; our innate friendliness and charity. He loves our culture; he admires our private sector which generates so much innovation. And the Leader of the Free World admires and respects our vast military power, and the restraint which it is used – to him, it is indeed the Arsenal of Democracy.

And even though he has grown up the victim of bigotry and hatred, the Leader of the Free World loves America, even though slurs are applied to him still today. In spite of all that, he loves everything she stands for.

And there he stood, backed by American flags and framed in American glory – on the floor of the House of Representatives; where his predecessors made the case to fight against the great evils in the world: slavery. Nazism. Japanese Imperialism. Communism.

There he stood: The Leader of the Free World; a thoughtful, serious man making a thoughtful, serious case to the World’s Greatest deliberative body. The Leader of the Free World spoke frankly of the need to confront today, as we have confronted in the past, this latest threat to freedom, and science, and medicine, and art, and the basic human rights not only of women, and homosexuals but of everyone to live their own lives as they saw fit. He spoke against the clear and present danger posed by Islamic savages, motivated by religious hatred, implacable in their desire to see the world burn – and especially about the threat posed by the stat of Iran, which is working feverishly, night and day, so see those fires burn not at hundred but rather at thousands of degrees.

The President of the United States declined to attend this speech by the Leader of the Free World, because the President of the United States has called the Leader of the Free World “chickenshit.”

One of them is, anyway. Which one, I wonder?

You know, the internet has a wisdom all its own. Taking a snapshot of both these men in their youth, someone wrote:

Obama smoked Ganja; Netanyahu smoked terrorists.

Just a casual read of Dreams From My Father – and how it was written – show the President of the United States to have been a lazy, boastful, vain, disrespectful, sullen, pot-smoking narcissist who played basketball at the most exclusive private school in Hawaii, got high kicking back on the beach, and repeatedly blew off his book deadline after having spent the huge advance money. His brother, Mark Obama Neh-Des-AND-jo, lived in obscurity and utter poverty in Kenya, utterly ignored and unaided by his brother, The President of the United States of America.

Bibi Netanyahu was described by his teachers as courteous, polite, helpful, responsible, punctual, friendly, disciplined, cheerful, brave, active and obedient. After growing up in Pennsylvania, The Leader of the Free World returned to Israel, joined the IDF as a Special Forces commando, was part of the team that rescued the hostages aboard Sabena flight 571 – during which he was shot in the shoulder – then went back and fought along the Suez Canal in the Yom Kippur war before returning to America to get his degrees from both Harvard and the Massachusetts Institute of Technology. HIS brother, Yonatan Netanyahu, was the only Israeli commando killed during the rescue of 100 Israeli hostages in the Raid on Entebbe on July 4th, 1976.

THE LEADER OF THE FREE WORLD – you know, the chickenshit one -- rescues his people when they are held hostage – PERSONALLY rescues them – and stands arm in arm with world leaders against the endless, savage, Islamic murders of Jews and all civilized people.

THE PRESIDENT OF THE UNITED STATES goes golfing while hostages are being murdered – PERSONALLY goes golfing – and will not so much say the words “Islamic Terrorists” or “Jews” as our time for chickenshit posturing and preening runs out as fast as the nuclear centrifuges spinning in Iran.

Freedom Center pamphlets now available on Kindle: Click here.

Subscribe to Frontpage's TV show, The Glazov Gang, on YouTube and LIKE it on Facebook.",1,training
486,"Let friends in your social network know what you are reading about Facebook Email ShowBiz Minute: Hanks, Latin Grammys, Perry Tom Hanks honored by MOMA; Performers gear up for this year's Latin Grammy Awards; Katy Perry, Beck and others celebrate Capitol Records. (Nov. 16) Post to Facebook ShowBiz Minute: Hanks, Latin Grammys, Perry Tom Hanks honored by MOMA; Performers gear up for this year's Latin Grammy Awards; Katy Perry, Beck and others celebrate Capitol Records. (Nov. 16) Check out this story on USATODAY.com: http://usat.ly/2fwQow1 Cancel Send A link has been sent to your friend's email address. Posted! A link has been posted to your Facebook feed. 1 To find out more about Facebook commenting please read the Conversation Guidelines and FAQs ShowBiz Minute: Hanks, Latin Grammys, Perry",0,test
2167,"Snap Inc., the parent of Snapchat, is creating its own marketing spectacle by only selling its new camera glasses in vending machines set up in random locations around the country.
The company began selling the glasses, named Spectacles, which look like retro sunglasses and allow users to take photos and record video, one day last week in L.A. in a vending machine called a Snapbot, according to Wired . Since then the vending machines have traveled across the country, landing in remote pop-up locations for a day and appearing to quickly sell out of the $129.99 glasses.
The company announces the location about 24 hours ahead and recently directed people to a blue whale in Catoosa, Okla.
And just like that, the @Spectacles are sold out in only a few hours in OK... pic.twitter.com/IETGdsLhfS
— Wesley Eames (@WesleyEames) November 15, 2016 @Snapchat @Spectacles When you miss all the glasses so you sit on a large whale for awhile. pic.twitter.com/lIAHRhBuj0
— Lisa Fenimore (@LisaFeni) November 16, 2016 When prospective buyers walk up to the machine, it turns on and will allow them to virtually try on different colors of the glasses before buying.
Snap The Snap Specs The glasses capture 10 seconds of circular video at a time, when the user presses a button on the side, and the images captured sync with the Snapchat app. The battery on the Spectacles lasts for about a day and it can be recharged in the Spec’s case.
See also: Investors hope Snapchat will unlock IPO market for tech unicorns
Some of the spectacles have already hit Ebay EBAY, -0.30% where they are listing for up to $1700 .
This is the first hardware product for Snap, which is better known for its photo app Snapchat.
The launch of the product comes as Snap has reportedly filed confidentially to go public, in an offering that could value the company at $25 billion.
More from MarketWatch How I became a cyborg and joined an underground medical movement Here’s why Bernie Sanders says he’s ‘deeply humiliated’ by Democrats Kellyanne Conway Discusses How to ‘Drain the Swamp’",0,test
8418,"Tune into country’s women pakhawaj players at fest in Pune Tune into country’s women pakhawaj players at fest in Pune The musician said that for many years, it was a popular belief that the Dhrupad style of singing was meant only for male singers. Written by Garima Rakesh Mishra | Pune | Published:November 19, 2016 12:00 am Artistes from across the country to perform. 
For the first time, a three-day percussion festival in Pune — ‘Pakhawaj Parv’ — is bringing together women pakhawaj players from across the country. Pakhawaj has been, for years, regarded as an instrument played primarily by men. 
The event started on Friday and will go on till Sunday evening at the Sawai Gandharva Smarak. It has been organised by the city-based Arya Sangeet Prasarak Mandal and Dhrupad Sansthan Gurukul of Bhopal. 
Pakhawaj Parv is the brainchild of Akhilesh Gundecha of the famous Gundecha Brothers, the leading Dagarwani Dhrupad singers from Bhopal. 
Watch What Else Is making News 
“For years, it was believed that pakhawaj can be played only by men. But it is not written anywhere; even the sangeet natya shastra doesn’t say so. I personally believe that there is nothing in this world that can be done only by men or by women. Everyone is capable of doing anything. And playing pakhawaj is an art that can be learned and developed,” said Gundecha, pakhawaj guru and trustee of Dhrupad Sansthan Bhopal. 
The musician said that for many years, it was a popular belief that the Dhrupad style of singing was meant only for male singers. 
In 2004, the Gundecha Brothers established Dhrupad Sansthan Bhopal, where they have trained 10 woman Dhrupad singers until now. 
“People say that playing a pakhawaj requires a lot of energy and hence only men can play it. On one hand, we call women a symbol of ‘shakti’ (power) and on the other, we doubt their capabilities,” said Gundecha. 
Chitrangana Agle-Reshwal (42) from Indore, one of the senior-most woman pakhawaj players in the country, shared that she is the fifth generation artiste in the family to play the instrument. 
“My father, who himself was an accomplished pakhawaj player, had taught the pakhawaj to my elder brother. While my younger brother underwent training in harmonium, I learnt kathak. I used to perform kathak on the ‘bols’ of pakhawaj, played by my brother. I always found myself attracted towards the sound of pakhawaj. When I asked my father to teach me how to play the instrument, he refused, saying ‘ye ladkiyaan nahi bajati’ (it is not played by girls),” she says, adding that she started playing the instrument on her own without her father’s knowledge. 
One day, when he heard her playing the instrument, he thought it was her elder brother doing ‘riyaz’. Pleasantly surprised, her father told her, “if you are playing so well without any training, how good will you be with formal training”. That’s when she started learning the pakhawaj from her father, 33 years ago. 
In the family of Anuja Borude, another pakhawaj player, she was the first one to learn the instrument. “My father used to perform in kirtans and that’s where my fascination for the instrument began. My guru also discouraged me initially. My father allowed me to learn pakhawaj, assuming I will give it up after a while. But I continued learning the instrument,” says 20-year-old Borude, who began playing the pakhawaj when she was eight years old. 
The pakhawaj players at the festival include Shreya Bhilare, Tanuja Ghadigaonkar, Mahima Upadhyay, Chitrangana Agle-Reshwal, Prerana Munde, Gargi Shejwal and Anuja Borude. They will be accompanied on sarangi by Ustad Farookh Latif Khan. The festival will also feature a lecture-and-demonstration — ‘Samvaad’ — on its last day. 
Renowned dhrupad duo Pandit Ramakant and Pandit Umakant Gundecha and noted khyal vocalist Shrinivas Joshi will present a duet concert of dhrupad and khyal styles of Indian classical singing. They will also discuss the similarities and contrasts between these two styles. Best of Express ",0,training
5485,"Shhhhh, we’re not supposed to talk about the reason for the high rate of the mental illness in the Muslim world. Here we see the inadequacy of Indonesian facilities, brutality, and rise of Islamic Voodoo medicine, which proponents say treats the spirit, not the mind. But what else would you expect from a people who probably were inbred themselves?

Nicolai Sennels is a Danish psychologist who has done extensive research into a little-known problem in the Muslim world: the disastrous consequences of Muslim inbreeding brought about by the marriage of first-cousins. This practice of inbreeding will never go away in the Muslim world since Muhammad is the ultimate example and authority on all matters, including marriage. The massive inbreeding in Muslim culture may well have done virtually irreversible damage to the Muslim gene pool, including extensive damage to its intelligence, sanity, and health. According to Sennels, close to half of all Muslims in the world are inbred. In Pakistan, the numbers approach 70%.

RELATED STORIES/VIDEOS:

uk-muslim-inbreeding-the-good-news-a-lot-of-babies-born-of-first-cousin-marriages-die-soon-after-birth

uk-geneticist-warns-of-dangers-of-muslim-inbreeding-marrying-their-own-family-members

close-to-half-of-all-muslims-are-inbred-the-result-of-forced-marriage-between-first-cousins

uk-muslims-keep-marrying-first-cousins-despite-the-horrific-genetic-consequences



muslim-inbreeding-in-great-britain-causing-massive-surge-in-birth-defects

keep-marrying-cousins-maybe-someday-youll-render-yourselves-extinct

now-palestinians-are-blaming-israel-for-increased-birth-defects

afghan-taliban-try-to-blame-the-rise-in-birth-defects-on-depleted-uranium",1,training
4343,"From Editor Robert Parry: The new edition of my book, Trick or Treason: The 1980 October Surprise Mystery, is just back from the printers. It tells the remarkable story of political and intelligence intrigue that surrounded America’s pivotal 1980 election.

This new edition not only recounts my PBS-Frontline investigation into this historic case but has a new afterword bringing up to date the mystery of whether Ronald Reagan and George H.W. Bush did conspire with Iranian extremists to delay the release of 52 American hostages to assure President Carter’s defeat, an act close to treason.

You can get a signed copy of Trick or Treason – along with a DVD of the Frontline documentary “Election Held Hostage” – as a thank-you gift for a donation of $$125 or more to help keep Consortiumnews.com, our investigative news Web site, afloat. Of course, we appreciate contributions of all sizes.

So, please contribute what you can with a donation by credit card online (we accept Visa, Mastercard, American Express and Discover), by PayPal (our PayPal account is named after our original email address, “consortnew @ aol.com”), or by mailing a check to Consortium for Independent Journalism (CIJ); 2200 Wilson Blvd., Suite 102-231; Arlington VA 22201.

We also are registered with PayPal’s Giving Fund under the name Consortium for Independent Journalism. And, since we are a 501-c-3 non-profit, donations by American taxpayers may be tax-deductible.

You also can qualify for the thank-you gift if you set up a recurring monthly donation by credit card or PayPal.

If you wish to get the book-and-DVD thank-you gift, just follow up your donation with an e-mail to us at info@consortiumnews.com with instructions on where to mail it. We’ll pay the shipping charges.

Another way to help is to buy a five-book set of my other books – Fooling America, Lost History, Secrecy & Privilege, Neck Deep and America’s Stolen Narrative – through the Web site at a deep discount price, with part of each purchase going to the fund drive.

Thanks for your support and for making our two decades-plus of honest journalism possible. Our work could not happen without your help.

Robert Parry is a longtime investigative reporter who broke many of the Iran-Contra stories for the Associated Press and Newsweek in the 1980s. He founded Consortiumnews.com in 1995 to create an outlet for well-reported journalism that was being squeezed out of an increasingly trivialized U.S. news media.",0,training
308,"Watch: Ramya heckled by Modi supporters for speaking against demonetisation, video goes viral Watch: Ramya heckled by Modi supporters for speaking against demonetisation, video goes viral The video of Modi supporters protesting against Ramya's visit has gone viral on social media. Written by Manoj Kumar R | Bengaluru | Updated: November 19, 2016 3:40 pm Ramya was heckled during her visit to a farmer’s market in Mandya 
Actor and politician Ramya was heckled by a group of Prime Minister Narendra Modi ’s supporters in Mandya on Friday. The incident took place when Ramya was on a visit to a farmer’s market for speaking to the sellers about the impact of demonetisation. She wanted to know how the government’s decision to discontinue Rs 500 and Rs 1000 notes to introduce new currency notes was treating them. However, the exercise backfired after a group of people raised pro-Modi slogans even as they dismissed her visit as a political stunt. 
The video of Modi supporters protesting against Ramya’s visit has gone viral on social media. In the footage, demonstrators can be heard telling Ramya that people in the market were not facing any problem due to the demonetisation as they shouted pro-Modi slogans. Many even questioned her as to why she didn’t visit Mandya during the recent Cauvery water dispute. Response to actress politician Ramya when she visited Mandya market to talk against Modi pic.twitter.com/CQXasScDFU 
— Shreeharsha Perla (@harshaperla) November 19, 2016 
Ramya is a former Lok Sabha Member from Mandya. She has strongly disapproved the government’s decision to kill the high-value banknotes.",0,training
2152,"
USA TODAY Sports talks with veterans about how the NBA's Hoops for Troops at Walter Reed. USA TODAY Sports
Participants during an event for Wounded Warriors at Walter Reed National Military Medical Center. (Photo: Ned Dishman, NBAE/Getty)
BETHESDA, Md. — One of the most invaluable facets of basketball — and sports in general — is its ability to bring people together, no matter the circumstance, no matter the situation.
On Wednesday, basketball did just that.
In recognition of Warrior Care Month and as an early celebration for Veterans Day, the NBA sponsored a wheelchair basketball game at Walter Reed National Military Medical Center — one of the nation's largest and most renowned military hospitals in the country.
USA TODAY
Ray Allen will do Ray Allen things in retirement
Two teams, made up of both active and injured service members, geared up for a 40-minute, full-court game that had no shortage of competitive spirit.
""It's been a little bit different now, the transition getting into a wheelchair, but it's been a lot of fun and keeps me competitive,"" Army Sgt. Chris McGinnis, who stole the show by commanding fastbreaks and knocking down transition three-pointers, told USA TODAY Sports.
""Getting back out here with my battle buddies and still being around the game definitely helps my mental game too. Just continuing my progress healing — healing is definitely the big thing that we want to do while we're here — so it helps with that for sure.""
Facebook Twitter Google+ LinkedIn NBA sponsors Veterans Day wheelchair basketball game Fullscreen Post to Facebook Posted! A link has been posted to your Facebook feed.
Military members pose for a photo during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Retired NBA player Gheorghe Muresan warms up one of his players at an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Retired NBA player Gheorghe Muresan instructs a participant during a Hoops for Troops event at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Retired NBA center Gheorghe Muresan talks to his team during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen WNBA player Imani Boyette and her team during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Participants celebrate during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Participants move the ball up court during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Participants during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen WNBA player Imani Boyette celebrates with her team during an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Participants pose for a photo after an event for Wounded Warriors at Walter Reed National Military Medical Center. Ned Dishman, NBAE/Getty Images Fullscreen Like this topic? You may also like these photo galleries: Replay 1 of 10 2 of 10 3 of 10 4 of 10 5 of 10 6 of 10 7 of 10 8 of 10 9 of 10 10 of 10 Autoplay Show Thumbnails Show Captions Last Slide Next Slide The event, which was hosted by the Warrior Transition Brigade — an Army unit that provides personalized support for wounded, ill and injured soldiers — was yet another example of the NBA's continued involvement with the military through its Commitment to Service program during its annual Hoops for Troops Week (Nov. 4-12).
""The degree to which (the NBA has) stretched it beyond just a recognition and celebration of military service into programs and initiatives that both try to develop youth in America, not just with basketball skills but also with values, and one of those values is an appreciation for the role of the military in democratic society,"" retired Gen. Martin E. Dempsey said in a phone interview with USA TODAY Sports.
Other programs and initiatives that took place during the week included:
Indiana Pacers' CJ Miles joined volunteers to prepare 500 care packages to be sent to troops from Indiana, stationed both domestically and abroad. A handful of teams held in-arena military appreciation nights and hosted family members from the Tragedy Assistance Program for Survivors . Players wore Hoops for Troops shooting shirts and socks to honor members of the military. The Milwaukee Bucks held a Battle of the Badges full-court basketball game at their home arena, the BMO Harris Bradley Center. Miami Heat forward Udonis Haslem bought season tickets for the family of a fallen service member.
But despite the NBA continuing to lay the groundwork for professional sports league/military relations, Dempsey — who recently retired after 41 years of military service and now serves a special adviser to NBA commissioner Adam Silver — says there's always room for improvement.
USA TODAY
NBA is in good hands with this plethora of 23-and-younger stars
""I'm never satisfied with where we are,"" Dempsey said. ""I'm never satisfied where we are in the military, I'm never satisfied where we are in our relationship with the NBA, and I actually sense very strongly that commissioner Silver feels the same way about the league. He's always trying to understand what's going well, what's not going well, where can we learn, where can we reinforce success, and where can we adapt to make ourselves even better.""
""When this week rolls around it's a great source of pride for me that I've been able to become part of it,"" Dempsey continued. ""But I'm always asking myself and others ... how do we stay better connected with America? It's not an exaggeration to say that it's one of those times in our history where we really need to find ways in our society to pull ourselves together, not pull ourselves apart.""
Follow AJ Neuharth-Keusch on Twitter @tweetAJNK",0,training
10338,"SYDNEY (AP) — Substitute David Carney scored twice as Sydney FC rallied to beat the Melbourne Victory 2-1 and extend its perfect start in the A-League to five matches on Saturday.
Former Australia winger Carney came off the bench in the 60th minute to first cancel out Mitch Austin's opening goal for Melbourne, then to strike the winner in the 78th, leaving Sydney atop the table after five rounds.
Brisbane moved into second place on Friday by beating Melbourne City 1-0, and Perth might also leapfrog third-place City if it can top Western Sydney on Sunday.
Earlier Saturday, Wellington ended its winless start to the season with a 2-0 home win over Newcastle.
Adelaide United also remained winless after five matches in its defense of the A-League title when it gave up an early lead to lose 2-1 to Central Coast.
Sydney broke a nine-match losing streak against the Victory with Saturday's home win in a match of some controversy. Video replays suggested an accidental handball by Carney in the leadup to the first of his two goals, though the offense was unnoticed by officials or by Melbourne players.
Austin's goal before halftime was the first Sydney has conceded this season - they have scored 13 - but Melbourne missed many chances, including a penalty by striker Besart Berisha.
Carney took his first goal from an Alex Brosque cross, and his second after clever interplay with Rhyan Grant.
""In the first half we rode our luck,"" Sydney coach Graham Arnold said. ""They missed a penalty and (Marco) Rojas missed a great chance.
""We didn't play our way in the first half. We got too involved in the fight and in trying to get in behind them. I said to the boys at halftime I'd rather lose playing our way which is possession-based, moving the ball from side to side and waiting for the chances to come. In the second half I thought we did exceptionally well.""
Melbourne coach Kevin Muscat said his team should have been ""two or three"" goals up at halftime.
""When you're away from home and don't take your chances it gives them a chance to regroup,"" he said. ""We didn't get reward enough on the scoreboard for our movement and good play.""
Jamie MacLaren scored in the 11th minute and Brisbane held on to beat Melbourne City 1-0 for its third straight win. Brisbane is also unbeaten in its last 10 matches at home. City had long spells in possession but failed to record a single shot on goal.
Striker Roy Krishna scored twice as Wellington recorded its first win and first goals of the season in beating Newcastle.",0,training
8925,"PH out to re-establish ABL dominance with Alab Pilipinas   05:48 PM 
Share — Normie Riego (@riegogogo) November 14, 2016 
  The Philippines will try to establish its claim as Southeast Asia's premier basketball nation in the ASEAN Basketball League (ABL) with a new team Alab Pilipinas, which was presented to the media on Monday. 
The Philippines won twice in the first five seasons of the regional league, including the inaugural season in 2009 that was ruled by the Philippine Patriots, and again in 2013 when the San Miguel Beermen triumphed. 
The new team, Alab Pilipinas, will be coached by former De La Salle University Green Archer Ronald Cuan, and aims to be a symbol of hope and inspiration – a representation of the Filipinos'""never say die"" attitude. 
""This will be a fighting team with a big heart, very true to the Philippine brand of basketball of speed, accuracy from the outside and inside, team chemistry, and brick-wall defense, not to mention the individual talent of Filipinos in the sport,"" said Cuan. 
Cuan joined La Salle in 1997, and was part of the teams that won the UAAP championships from 1998 to 2000. He also played for the Welcoat Paint Masters in the now-defunct Philippine Basketball League, and was drafted by the Sta. Lucia Realtors in the PBA. 
""The ABL is an established league that features the best in the ASEAN region, and it would be very healthy for Philippine basketball to continue making a strong presence there,"" said Cuan. 
The team will be composed of Val Acuna, Robby Celiz, Jeric Fortuna, Paulo Hubalde, Anthony Gavieres, Igee King, Jens Knuttel, Jovet Mendoza, and JR Cawaling. Fil-Am Lawrence Domingo, a 6-foot-5 forward from Eastern New Mexico University, will also be in the roster. 
The final Filipino member of the line-up, as well as the two World imports, will be announced soon. 
Team Alab Pilipinas is organized by sports talent management Virtual Playground, headed by chief executive Charlie Dy. 
Team Alab Pilipinas is one of three new teams joining the new season of the ABL, along with Taiwan and Hong Kong. They will battle returning teams from Malaysia, Singapore, and Vietnam. 
The team's games will be aired live on ABS-CBN Sports+Action starting November. 
(For   website. ) 
Share",0,training
5780,"John Abraham And Sonakshi Sinha Explain How Force 2 Has Some Never-Seen-Before Action 
Atletico captain Gabi singled out Modric, and not the prolific Portuguese forward, as Real’s danger man. 
“With the return of Modric they recover their best player, the man who gives them balance and really makes them play,” said the midfielder. 
“It’s a huge boost for them, and we’ll have to try and cope with him and counteract him.” 
Atletico know all about the damage Modric can cause, for it was the Croatian’s cross from a corner which led to Sergio Ramos heading in the 93rd-minute equaliser in the 2014 Champions League final, paving the way for Real’s 4-1 win in extra-time. 
Even Zinedine Zidane, one of the greatest players of all time, has admitted to being awe struck when watching Modric grace the field. 
“The things he does with the outside of his foot, those passes amaze me,” said the Real coach. 
“He can do all the things that a central midfielder has to be able to do,” said former Real boss Carlo Ancelotti. 
“But perhaps the most important thing is penetration with the ball. He has that pass that opens up the opposition.” 
Even though they have developed into a more attractive team and become more open this season, piercing Atletico’s back line remains a challenging task, with Diego Simeone’s side conceding only nine goals in 15 games in all competitions. 
Yet even without his usual midfield escorts by his side, Real are well aware Modric holds the key to unlocking Atletico and ending their three-year derby drought. Ind vs Eng",0,training
1106,"Tommi Trudeau, Rob Nelson and Nonie Darwish joined The Glazov Gang this week and fought it out over the silence about Islam in our society. Below are all three parts of a three-part-series. Part I deals with The Fate of a Chinese Dissident, Part II involves the debate over whether Obama can legitimately blame his problems on Bush, and Part III focuses on how criticizing Islam is increasingly becoming forbidden.

Part I:

Part II:

Part III:

To watch the dynamics between Tommi Trudeau, Nonie Darwish and Evan Sayet on last week’s show, click here.

Freedom Center pamphlets now available on Kindle: Click here.",1,training
1145,"SYRIA, Va. – Residents of Syria, a small town along Virginia’s Old Blue Ridge Turnpike, got an unexpected taste of Obama’s drone war this weekend when five U.S. Air Force MQ-9 Reaper drones experienced a network glitch that caused their GPS and targeting systems to malfunction. The drones, each carrying a full payload and preprogrammed with a mission package and targeting data, were headed to Joint Base Andrews in Prince George’s County, Maryland for deployment to the Middle East.

Meanwhile, Ed and Maude Hackell arrived at the U.S. Post Office on Old Blue Ridge Turnpike early Saturday morning to mail a card to their eleven year-old grandson in Des Moines, Iowa. “Every month we send him a little money for his college fund,” Maude later told WRLH-TV, Richmond’s Fox affiliate. While Maude waited in the couple’s Buick, Ed went into the Post Office to buy a stamp. “He was only in there for a minute or two,” Maude said, wiping tears from her eyes. The elderly woman described feeling overwhelming heat and seeing a blinding flash before she lost consciousness.

When she came to, Maude found herself bleeding from a head wound and trapped inside her overturned Buick which had been thrown more than a hundred yards from the post office parking lot. The post office itself, along with Ed and thirteen other patrons, was completely obliterated when a 500 pound GBU-38 “smart” bomb, known as a JDAM or Joint Direct Attack Munition, struck the facility. At the same time, vacationers staying at the Graves Mountain Lodge, located no more than half a mile from the Post Office, were desperately searching the rubble for signs of life after at least two AGM-88 HARM tactical air-to-surface missiles hit the family owned retreat.

William Buckley, a sixty-four year-old electrician, was driving south on Route 670 towards Rose River Farm when he spotted two Reaper drones flying low over Rose River. “At first sight I thought they were RC airplanes,” Buckley said. But then the unimaginable happened. The drones fired a volley of AGM-114 Hellfire missiles into the farm, destroying at least a dozen structures including several cabins, and killing sixty-three people. “It was death from above,” Buckley said.

In all, one hundred and ninety-three people, seventy-eight of them children, were killed in the drone strikes Saturday. The Department of Defense declared the event a “national security incident” and FEMA, while preventing media access to the town, has since taken over recovery efforts.

Pentagon officials declined to comment on the incident citing national security concerns, but a defense official with knowledge of the drone program, speaking on condition of anonymity, told The Washington Post that, rather than a hardware malfunction, the tragedy may have been the result of human error. “From above, the terrain is very similar to what we’re used to overseas,” the official said, adding that many of the structures appeared “run-down” or dilapidated.

Last Thursday the United States conducted its first successful drone strike against the Islamic State in Syria from the Incirlik joint air base near Adana, Turkey. Historically, only reconnaissance missions were flown out of Incirlik but earlier this month Turkey formally agreed to allow U.S. and other coalition fighter aircraft access to their bases.",1,training
6593,"I tried to tell you. “Egypt to withdraw Israel envoy over Sinai shootings,” from the BBC, August 20 (thanks to all who sent this in):

Egypt says it will withdraw its ambassador to Israel in protest at the deaths of five policemen, reportedly shot by Israeli forces on Thursday.

Cairo said it held Israel politically and legally responsible, and demanded an investigation and an apology.

Israel has promised to investigate the deaths, amid claims that Israeli forces killed the officers while chasing suspected Palestinian militants.

It is the first time in a decade that Egypt has withdrawn its ambassador.

The BBC’s Yolande Knell in Jerusalem says it marks a sharp escalation in tensions between Israel and Egypt.

The 30-year-old peace treaty was already being tested after the long-time Egyptian leader, Hosni Mubarak, was forced from office earlier this year, our correspondent says.

‘Erosion of order’

The latest violence began on Thursday when gunmen attacked buses near the Israeli Red Sea resort of Eilat, killing eight people.

Egyptian officials say Israeli forces chased the suspected militants across the border, and a number of people were killed – including the policemen.

Hundreds of Egyptians protested outside the Israeli embassy in Cairo overnight, burning the Israeli flag and demanding that the Israeli ambassador be expelled from the country. Protests were reportedly continuing on Saturday morning.

As the numbers of protesters grew outside the Israeli embassy in Cairo, the chants grew louder.

Protesters called for the embassy to be closed and the ambassador expelled. They burned the Israeli flag and tore down the metal barriers at the entrance of the embassy.

Some protesters carried pictures of the late Egyptian President, Gamal Abdel Nasser, known for his open anti-Israeli stance.

Such scenes were unheard-of during the Mubarak era.

Security is tight around the embassy, two military vehicles could be seen in front of the building, and armoured emergency vehicles were also at the scene.

“We don’t want any ties with Israel,” one protester, Ahmed Aggoura, told the BBC.

“Israel is only interested in a subservient Egypt, not a free Egypt. By protesting outside the embassy we’re sending them a clear message. This is not Mubarak’s Egypt anymore. If you kill our soldiers, there will be consequences.”

On Friday, in Egypt’s second city, Alexandria, a protester managed to take down the Israeli flag from the consulate there and replaced it with Egyptian and Palestinian flags.

After the initial Eilat attack, Israel expressed concern about security in the Sinai Peninsula and said Palestinian attackers had reached Eilat after entering Egypt from Gaza and travelling through the Sinai desert.

But the Egyptian cabinet issued a statement on Saturday denying it had lost control of the Sinai and demanding an apology from the Israeli leadership over “the sad and hasty remarks about Egypt”.

“The Egyptian ambassador to Israel will be withdrawn until we are notified about the results of an investigation by the Israeli authorities,” said the statement.

Cairo said it regarded the attack as a breach of the 1979 peace treaty between the two nations, and blamed Israel for lax border controls.

Under Mr Mubarak, ties between the two nations had been stable after a history of conflict.

But Mr Mubarak’s ousting in a popular uprising has sparked fears among Israeli officials that a less amenable government could take charge in Cairo.

And correspondents say the Sinai desert region of Egypt has become increasingly lawless since Mr Mubarak was ousted, with a rise in militant activity inspired by al-Qaeda….",1,training
